date,value
1990-02-01T00:00:00.000000,240.0
1990-03-01T00:00:00.000000,204.0
1990-04-01T00:00:00.000000,34.0
1990-05-01T00:00:00.000000,154.0
1990-06-01T00:00:00.000000,22.0
1990-07-01T00:00:00.000000,-35.0
1990-08-01T00:00:00.000000,-208.0
1990-09-01T00:00:00.000000,-85.0
1990-10-01T00:00:00.000000,-145.0
1990-11-01T00:00:00.000000,-155.0
1990-12-01T00:00:00.000000,-54.0
1991-01-01T00:00:00.000000,-110.0
1991-02-01T00:00:00.000000,-323.0
1991-03-01T00:00:00.000000,-167.0
1991-04-01T00:00:00.000000,-218.0
1991-05-01T00:00:00.000000,-97.0
1991-06-01T00:00:00.000000,77.0
1991-07-01T00:00:00.000000,-40.0
1991-08-01T00:00:00.000000,10.0
1991-09-01T00:00:00.000000,35.0
1991-10-01T00:00:00.000000,26.0
1991-11-01T00:00:00.000000,-61.0
1991-12-01T00:00:00.000000,30.0
1992-01-01T00:00:00.000000,35.0
1992-02-01T00:00:00.000000,-53.0
1992-03-01T00:00:00.000000,55.0
1992-04-01T00:00:00.000000,149.0
1992-05-01T00:00:00.000000,130.0
1992-06-01T00:00:00.000000,60.0
1992-07-01T00:00:00.000000,87.0
1992-08-01T00:00:00.000000,123.0
1992-09-01T00:00:00.000000,35.0
1992-10-01T00:00:00.000000,188.0
1992-11-01T00:00:00.000000,144.0
1992-12-01T00:00:00.000000,219.0
1993-01-01T00:00:00.000000,288.0
1993-02-01T00:00:00.000000,257.0
1993-03-01T00:00:00.000000,-43.0
1993-04-01T00:00:00.000000,296.0
1993-05-01T00:00:00.000000,271.0
1993-06-01T00:00:00.000000,171.0
1993-07-01T00:00:00.000000,312.0
1993-08-01T00:00:00.000000,146.0
1993-09-01T00:00:00.000000,248.0
1993-10-01T00:00:00.000000,286.0
1993-11-01T00:00:00.000000,253.0
1993-12-01T00:00:00.000000,338.0
1994-01-01T00:00:00.000000,276.0
1994-02-01T00:00:00.000000,181.0
1994-03-01T00:00:00.000000,463.0
1994-04-01T00:00:00.000000,344.0
1994-05-01T00:00:00.000000,333.0
1994-06-01T00:00:00.000000,317.0
1994-07-01T00:00:00.000000,369.0
1994-08-01T00:00:00.000000,294.0
1994-09-01T00:00:00.000000,344.0
1994-10-01T00:00:00.000000,211.0
1994-11-01T00:00:00.000000,410.0
1994-12-01T00:00:00.000000,307.0
1995-01-01T00:00:00.000000,331.0
1995-02-01T00:00:00.000000,189.0
1995-03-01T00:00:00.000000,214.0
1995-04-01T00:00:00.000000,158.0
1995-05-01T00:00:00.000000,-20.0
1995-06-01T00:00:00.000000,245.0
1995-07-01T00:00:00.000000,91.0
1995-08-01T00:00:00.000000,264.0
1995-09-01T00:00:00.000000,227.0
1995-10-01T00:00:00.000000,153.0
1995-11-01T00:00:00.000000,139.0
1995-12-01T00:00:00.000000,160.0
1996-01-01T00:00:00.000000,-8.0
1996-02-01T00:00:00.000000,421.0
1996-03-01T00:00:00.000000,254.0
1996-04-01T00:00:00.000000,166.0
1996-05-01T00:00:00.000000,339.0
1996-06-01T00:00:00.000000,273.0
1996-07-01T00:00:00.000000,249.0
1996-08-01T00:00:00.000000,179.0
1996-09-01T00:00:00.000000,202.0
1996-10-01T00:00:00.000000,265.0
1996-11-01T00:00:00.000000,282.0
1996-12-01T00:00:00.000000,196.0
1997-01-01T00:00:00.000000,213.0
1997-02-01T00:00:00.000000,317.0
1997-03-01T00:00:00.000000,318.0
1997-04-01T00:00:00.000000,298.0
1997-05-01T00:00:00.000000,271.0
1997-06-01T00:00:00.000000,256.0
1997-07-01T00:00:00.000000,298.0
1997-08-01T00:00:00.000000,-27.0
1997-09-01T00:00:00.000000,488.0
1997-10-01T00:00:00.000000,349.0
1997-11-01T00:00:00.000000,301.0
1997-12-01T00:00:00.000000,324.0
1998-01-01T00:00:00.000000,257.0
1998-02-01T00:00:00.000000,211.0
1998-03-01T00:00:00.000000,148.0
1998-04-01T00:00:00.000000,280.0
1998-05-01T00:00:00.000000,400.0
1998-06-01T00:00:00.000000,231.0
1998-07-01T00:00:00.000000,136.0
1998-08-01T00:00:00.000000,334.0
1998-09-01T00:00:00.000000,198.0
1998-10-01T00:00:00.000000,205.0
1998-11-01T00:00:00.000000,273.0
1998-12-01T00:00:00.000000,373.0
1999-01-01T00:00:00.000000,104.0
1999-02-01T00:00:00.000000,418.0
1999-03-01T00:00:00.000000,117.0
1999-04-01T00:00:00.000000,361.0
1999-05-01T00:00:00.000000,218.0
1999-06-01T00:00:00.000000,271.0
1999-07-01T00:00:00.000000,338.0
1999-08-01T00:00:00.000000,150.0
1999-09-01T00:00:00.000000,199.0
1999-10-01T00:00:00.000000,407.0
1999-11-01T00:00:00.000000,288.0
1999-12-01T00:00:00.000000,317.0
